id,action_node_id,comp_type
icsd_028648,_1_1_3_6|cubic|icsd_028648,_1_1_3_6
icsd_051800,_1_1_3_6|monoclinic|icsd_051800,_1_1_3_6
icsd_079795,_1_1_3_6|monoclinic|icsd_079795,_1_1_3_6
icsd_028645,_1_1_3_6|cubic|icsd_028645,_1_1_3_6
icsd_084737,_1_1_3_6|trigonal|icsd_084737,_1_1_3_6
icsd_072330,_1_1_3_6|trigonal|icsd_072330,_1_1_3_6
icsd_248201,_1_1_3_6|orthorhombic|icsd_248201,_1_1_3_6
icsd_160419,_1_1_3_6|orthorhombic|icsd_160419,_1_1_3_6
icsd_079616,_1_1_3_6|monoclinic|icsd_079616,_1_1_3_6
icsd_028644,_1_1_3_6|cubic|icsd_028644,_1_1_3_6
icsd_170764,_1_1_3_6|trigonal|icsd_170764,_1_1_3_6
icsd_084738,_1_1_3_6|trigonal|icsd_084738,_1_1_3_6
icsd_056431,_1_1_3_6|trigonal|icsd_056431,_1_1_3_6
icsd_072839,_1_1_3_6|trigonal|icsd_072839,_1_1_3_6
icsd_060076,_1_1_3_6|orthorhombic|icsd_060076,_1_1_3_6
icsd_081899,_1_1_3_6|trigonal|icsd_081899,_1_1_3_6
icsd_191227,_1_1_3_6|monoclinic|icsd_191227,_1_1_3_6
icsd_402173,_1_3_4_6|cubic|icsd_402173,_1_3_4_6
icsd_092577,_1_3_4_6|cubic|icsd_092577,_1_3_4_6
icsd_060959,_1_3_4_6|cubic|icsd_060959,_1_3_4_6
icsd_077274,_1_3_4_6|hexagonal|icsd_077274,_1_3_4_6
icsd_300150,_1_3_4_6|hexagonal|icsd_300150,_1_3_4_6
icsd_024413,_1_3_4_6|monoclinic|icsd_024413,_1_3_4_6
icsd_401209,_1_3_4_6|hexagonal|icsd_401209,_1_3_4_6
icsd_400339,_1_3_4_6|cubic|icsd_400339,_1_3_4_6
icsd_401210,_1_3_4_6|cubic|icsd_401210,_1_3_4_6
icsd_300152,_1_3_4_6|hexagonal|icsd_300152,_1_3_4_6
icsd_171429,_1_1_1_2|triclinic|icsd_171429,_1_1_1_2
icsd_151294,_1_1_1_2|orthorhombic|icsd_151294,_1_1_1_2
icsd_097510,_1_1_1_2|orthorhombic|icsd_097510,_1_1_1_2
icsd_093066,_1_1_1_2|monoclinic|icsd_093066,_1_1_1_2
icsd_172782,_1_1_1_2|monoclinic|icsd_172782,_1_1_1_2
icsd_196231,_1_1_1_2|tetragonal|icsd_196231,_1_1_1_2
icsd_401784,_1_1_1_2|orthorhombic|icsd_401784,_1_1_1_2
icsd_415411,_1_1_1_2|monoclinic|icsd_415411,_1_1_1_2
icsd_099805,_1_1_1_2|monoclinic|icsd_099805,_1_1_1_2
icsd_093058,_1_1_1_2|monoclinic|icsd_093058,_1_1_1_2
icsd_391154,_1_1_1_2|orthorhombic|icsd_391154,_1_1_1_2
icsd_151295,_1_1_1_2|orthorhombic|icsd_151295,_1_1_1_2
icsd_413290,_1_1_1_2|orthorhombic|icsd_413290,_1_1_1_2
icsd_020543,_1_1_1_2|triclinic|icsd_020543,_1_1_1_2
icsd_038636,_1_1_1_2|orthorhombic|icsd_038636,_1_1_1_2
icsd_048024,_1_1_1_2|orthorhombic|icsd_048024,_1_1_1_2
icsd_422280,_1_1_1_2|orthorhombic|icsd_422280,_1_1_1_2
icsd_281198,_1_1_1_2|orthorhombic|icsd_281198,_1_1_1_2
icsd_009752,_1_1_1_2|hexagonal|icsd_009752,_1_1_1_2
icsd_069869,_1_1_1_2|monoclinic|icsd_069869,_1_1_1_2
icsd_002238,_1_1_1_2|orthorhombic|icsd_002238,_1_1_1_2
icsd_171430,_1_1_1_2|tetragonal|icsd_171430,_1_1_1_2
icsd_084636,_1_1_1_2|orthorhombic|icsd_084636,_1_1_1_2
icsd_161824,_1_1_1_2|orthorhombic|icsd_161824,_1_1_1_2
icsd_169122,_1_1_1_2|monoclinic|icsd_169122,_1_1_1_2
icsd_281558,_1_1_1_2|monoclinic|icsd_281558,_1_1_1_2
icsd_193711,_1_1_1_2|tetragonal|icsd_193711,_1_1_1_2
icsd_084073,_1_1_1_2|monoclinic|icsd_084073,_1_1_1_2
icsd_200962,_1_1_1_2|orthorhombic|icsd_200962,_1_1_1_2
icsd_413289,_1_1_1_2|orthorhombic|icsd_413289,_1_1_1_2
icsd_031860,_1_1_1_2|orthorhombic|icsd_031860,_1_1_1_2
icsd_241211,_1_1_1_2|monoclinic|icsd_241211,_1_1_1_2
icsd_420413,_1_1_1_2|monoclinic|icsd_420413,_1_1_1_2
icsd_172784,_1_1_1_2|orthorhombic|icsd_172784,_1_1_1_2
icsd_040458,_1_1_1_2|trigonal|icsd_040458,_1_1_1_2
icsd_096224,_1_1_1_2|monoclinic|icsd_096224,_1_1_1_2
icsd_061403,_1_1_1_2|orthorhombic|icsd_061403,_1_1_1_2
icsd_085581,_1_1_1_2|orthorhombic|icsd_085581,_1_1_1_2
icsd_044163,_1_1_1_2|orthorhombic|icsd_044163,_1_1_1_2
icsd_085582,_1_1_1_2|orthorhombic|icsd_085582,_1_1_1_2
icsd_062969,_1_1_1_2|orthorhombic|icsd_062969,_1_1_1_2
icsd_049021,_1_1_1_2|monoclinic|icsd_049021,_1_1_1_2
icsd_424505,_1_1_1_2|monoclinic|icsd_424505,_1_1_1_2
icsd_092480,_1_1_1_2|orthorhombic|icsd_092480,_1_1_1_2
icsd_240891,_1_1_1_2|orthorhombic|icsd_240891,_1_1_1_2
icsd_411138,_1_1_1_2|monoclinic|icsd_411138,_1_1_1_2
icsd_097511,_1_1_1_2|orthorhombic|icsd_097511,_1_1_1_2
icsd_110364,_1_1_1_2|orthorhombic|icsd_110364,_1_1_1_2
icsd_036159,_1_1_1_2|orthorhombic|icsd_036159,_1_1_1_2
icsd_413904,_1_1_1_2|monoclinic|icsd_413904,_1_1_1_2
icsd_078734,_1_1_1_2|monoclinic|icsd_078734,_1_1_1_2
icsd_063002,_1_1_1_2|orthorhombic|icsd_063002,_1_1_1_2
icsd_171723,_1_1_1_2|monoclinic|icsd_171723,_1_1_1_2
icsd_250892,_1_1_1_2|tetragonal|icsd_250892,_1_1_1_2
icsd_040773,_1_1_1_2|orthorhombic|icsd_040773,_1_1_1_2
icsd_078398,_1_1_1_2|monoclinic|icsd_078398,_1_1_1_2
icsd_200213,_1_1_1_2|orthorhombic|icsd_200213,_1_1_1_2
icsd_093065,_1_1_1_2|monoclinic|icsd_093065,_1_1_1_2
icsd_009751,_1_1_1_2|hexagonal|icsd_009751,_1_1_1_2
icsd_100014,_1_1_1_2|monoclinic|icsd_100014,_1_1_1_2
icsd_415307,_1_1_1_2|monoclinic|icsd_415307,_1_1_1_2
icsd_079532,_1_1_1_2|orthorhombic|icsd_079532,_1_1_1_2
icsd_097316,_1_1_1_2|orthorhombic|icsd_097316,_1_1_1_2
icsd_416168,_1_1_1_2|orthorhombic|icsd_416168,_1_1_1_2
icsd_419916,_1_1_1_2|orthorhombic|icsd_419916,_1_1_1_2
icsd_010182,_1_1_1_2|orthorhombic|icsd_010182,_1_1_1_2
icsd_261890,_1_1_1_2|hexagonal|icsd_261890,_1_1_1_2
icsd_415138,_1_1_1_2|monoclinic|icsd_415138,_1_1_1_2
icsd_169123,_1_1_1_2|monoclinic|icsd_169123,_1_1_1_2
icsd_097509,_1_1_1_2|orthorhombic|icsd_097509,_1_1_1_2
icsd_172785,_1_1_1_2|orthorhombic|icsd_172785,_1_1_1_2
icsd_171727,_1_1_1_2|monoclinic|icsd_171727,_1_1_1_2
icsd_416167,_1_1_1_2|monoclinic|icsd_416167,_1_1_1_2
icsd_151257,_1_1_1_2|monoclinic|icsd_151257,_1_1_1_2
icsd_066246,_1_1_1_2|orthorhombic|icsd_066246,_1_1_1_2
icsd_151925,_1_1_1_2|orthorhombic|icsd_151925,_1_1_1_2
icsd_084635,_1_1_1_2|monoclinic|icsd_084635,_1_1_1_2
icsd_038327,_1_1_1_2|monoclinic|icsd_038327,_1_1_1_2
icsd_411137,_1_1_1_2|tetragonal|icsd_411137,_1_1_1_2
icsd_086229,_1_1_1_2|orthorhombic|icsd_086229,_1_1_1_2
icsd_172202,_1_1_1_2|orthorhombic|icsd_172202,_1_1_1_2
icsd_063001,_1_1_1_2|monoclinic|icsd_063001,_1_1_1_2
icsd_172156,_1_1_1_2|orthorhombic|icsd_172156,_1_1_1_2
icsd_280770,_1_1_1_2|monoclinic|icsd_280770,_1_1_1_2
icsd_065451,_1_4_6|hexagonal|icsd_065451,_1_4_6
icsd_073807,_1_4_6|tetragonal|icsd_073807,_1_4_6
icsd_065452,_1_4_6|hexagonal|icsd_065452,_1_4_6
icsd_060625,_1_4_6|trigonal|icsd_060625,_1_4_6
icsd_096265,_1_4_6|monoclinic|icsd_096265,_1_4_6
icsd_153620,_1_4_6|tetragonal|icsd_153620,_1_4_6
icsd_016026,_1_4_6|hexagonal|icsd_016026,_1_4_6
icsd_068605,_1_4_6|hexagonal|icsd_068605,_1_4_6
icsd_095067,_1_4_6|hexagonal|icsd_095067,_1_4_6
icsd_420410,_1_4_6|hexagonal|icsd_420410,_1_4_6
icsd_096942,_1_4_6|monoclinic|icsd_096942,_1_4_6
icsd_009288,_1_4_6|orthorhombic|icsd_009288,_1_4_6
icsd_087087,_1_4_6|monoclinic|icsd_087087,_1_4_6
icsd_065447,_1_4_6|hexagonal|icsd_065447,_1_4_6
icsd_089613,_1_4_6|hexagonal|icsd_089613,_1_4_6
icsd_078782,_1_4_6|monoclinic|icsd_078782,_1_4_6
icsd_420087,_1_4_6|hexagonal|icsd_420087,_1_4_6
icsd_249644,_1_4_6|orthorhombic|icsd_249644,_1_4_6
icsd_071647,_1_4_6|hexagonal|icsd_071647,_1_4_6
icsd_082348,_1_4_6|hexagonal|icsd_082348,_1_4_6
icsd_021039,_1_4_6|orthorhombic|icsd_021039,_1_4_6
icsd_024475,_1_4_6|cubic|icsd_024475,_1_4_6
icsd_059252,_1_4_6|trigonal|icsd_059252,_1_4_6
icsd_639060,_1_4_6|hexagonal|icsd_639060,_1_4_6
icsd_040521,_1_4_6|tetragonal|icsd_040521,_1_4_6
icsd_068533,_1_4_6|tetragonal|icsd_068533,_1_4_6
icsd_040520,_1_4_6|tetragonal|icsd_040520,_1_4_6
icsd_066095,_1_4_6|tetragonal|icsd_066095,_1_4_6
icsd_095228,_1_4_6|monoclinic|icsd_095228,_1_4_6
icsd_054781,_1_4_6|monoclinic|icsd_054781,_1_4_6
icsd_042442,_1_4_6|trigonal|icsd_042442,_1_4_6
icsd_094412,_1_4_6|hexagonal|icsd_094412,_1_4_6
icsd_010359,_1_4_6|orthorhombic|icsd_010359,_1_4_6
icsd_033236,_1_4_6|hexagonal|icsd_033236,_1_4_6
icsd_418452,_1_4_6|hexagonal|icsd_418452,_1_4_6
icsd_077353,_1_4_6|hexagonal|icsd_077353,_1_4_6
icsd_065449,_1_4_6|hexagonal|icsd_065449,_1_4_6
icsd_081902,_1_4_6|trigonal|icsd_081902,_1_4_6
icsd_089611,_1_4_6|hexagonal|icsd_089611,_1_4_6
icsd_068604,_1_4_6|hexagonal|icsd_068604,_1_4_6
icsd_069692,_1_4_6|hexagonal|icsd_069692,_1_4_6
icsd_251423,_1_4_6|monoclinic|icsd_251423,_1_4_6
icsd_012165,_1_4_6|monoclinic|icsd_012165,_1_4_6
icsd_172208,_1_4_6|hexagonal|icsd_172208,_1_4_6
icsd_401591,_1_4_6|tetragonal|icsd_401591,_1_4_6
icsd_412285,_1_4_6|orthorhombic|icsd_412285,_1_4_6
icsd_035289,_1_4_6|tetragonal|icsd_035289,_1_4_6
icsd_068603,_1_4_6|hexagonal|icsd_068603,_1_4_6
icsd_411955,_1_4_6|trigonal|icsd_411955,_1_4_6
icsd_039622,_1_4_6|trigonal|icsd_039622,_1_4_6
icsd_041381,_1_4_6|trigonal|icsd_041381,_1_4_6
icsd_411634,_1_4_6|trigonal|icsd_411634,_1_4_6
icsd_411361,_1_4_6|orthorhombic|icsd_411361,_1_4_6
icsd_006161,_1_4_6|hexagonal|icsd_006161,_1_4_6
icsd_065450,_1_4_6|hexagonal|icsd_065450,_1_4_6
icsd_411364,_1_4_6|orthorhombic|icsd_411364,_1_4_6
icsd_060753,_1_4_6|trigonal|icsd_060753,_1_4_6
icsd_037012,_1_4_6|hexagonal|icsd_037012,_1_4_6
icsd_072303,_1_4_6|hexagonal|icsd_072303,_1_4_6
icsd_079355,_1_4_6|tetragonal|icsd_079355,_1_4_6
icsd_065300,_1_4_6|trigonal|icsd_065300,_1_4_6
icsd_201979,_1_4_6|orthorhombic|icsd_201979,_1_4_6
icsd_054354,_1_4_6|tetragonal|icsd_054354,_1_4_6
icsd_182778,_1_4_6|hexagonal|icsd_182778,_1_4_6
icsd_074031,_1_4_6|tetragonal|icsd_074031,_1_4_6
icsd_078371,_1_4_6|triclinic|icsd_078371,_1_4_6
icsd_170576,_1_4_6|monoclinic|icsd_170576,_1_4_6
icsd_065448,_1_4_6|hexagonal|icsd_065448,_1_4_6
icsd_095227,_1_4_6|monoclinic|icsd_095227,_1_4_6
icsd_072926,_1_4_6|trigonal|icsd_072926,_1_4_6
icsd_280873,_1_4_6|trigonal|icsd_280873,_1_4_6
icsd_072304,_1_4_6|hexagonal|icsd_072304,_1_4_6
icsd_065927,_1_4_6|monoclinic|icsd_065927,_1_4_6
icsd_065706,_1_4_6|trigonal|icsd_065706,_1_4_6
icsd_413334,_1_4_6|orthorhombic|icsd_413334,_1_4_6
icsd_418946,_1_4_6|hexagonal|icsd_418946,_1_4_6
icsd_237939,_1_4_6|tetragonal|icsd_237939,_1_4_6
icsd_280584,_1_4_6|hexagonal|icsd_280584,_1_4_6
icsd_411362,_1_4_6|monoclinic|icsd_411362,_1_4_6
icsd_401590,_1_4_6|tetragonal|icsd_401590,_1_4_6
icsd_047218,_1_4_6|hexagonal|icsd_047218,_1_4_6
icsd_085617,_1_4_6|orthorhombic|icsd_085617,_1_4_6
icsd_025124,_1_4_6|trigonal|icsd_025124,_1_4_6
icsd_078356,_1_4_6|orthorhombic|icsd_078356,_1_4_6
icsd_109297,_1_4_6|trigonal|icsd_109297,_1_4_6
icsd_391435,_1_4_6|hexagonal|icsd_391435,_1_4_6
icsd_062053,_1_4_6|hexagonal|icsd_062053,_1_4_6
icsd_201977,_1_4_6|orthorhombic|icsd_201977,_1_4_6
icsd_100069,_1_4_6|orthorhombic|icsd_100069,_1_4_6
icsd_639159,_1_4_6|hexagonal|icsd_639159,_1_4_6
icsd_062351,_1_4_6|trigonal|icsd_062351,_1_4_6
icsd_088135,_1_4_6|trigonal|icsd_088135,_1_4_6
icsd_639158,_1_4_6|hexagonal|icsd_639158,_1_4_6
icsd_026490,_1_4_6|trigonal|icsd_026490,_1_4_6
icsd_069977,_1_4_6|monoclinic|icsd_069977,_1_4_6
icsd_062517,_1_4_6|monoclinic|icsd_062517,_1_4_6
icsd_412288,_1_4_6|orthorhombic|icsd_412288,_1_4_6
icsd_066290,_1_4_6|tetragonal|icsd_066290,_1_4_6
icsd_042006,_1_4_6|tetragonal|icsd_042006,_1_4_6
icsd_624260,_1_4_6|hexagonal|icsd_624260,_1_4_6
icsd_082350,_1_4_6|hexagonal|icsd_082350,_1_4_6
icsd_025123,_1_4_6|trigonal|icsd_025123,_1_4_6
icsd_099995,_1_4_6|hexagonal|icsd_099995,_1_4_6
icsd_086672,_1_4_6|orthorhombic|icsd_086672,_1_4_6
icsd_021059,_1_4_6|cubic|icsd_021059,_1_4_6
icsd_280585,_1_4_6|hexagonal|icsd_280585,_1_4_6
icsd_088134,_1_4_6|trigonal|icsd_088134,_1_4_6
icsd_082351,_1_4_6|hexagonal|icsd_082351,_1_4_6
icsd_092839,_1_4_6|tetragonal|icsd_092839,_1_4_6
icsd_040962,_1_4_6|tetragonal|icsd_040962,_1_4_6
icsd_062519,_1_4_6|monoclinic|icsd_062519,_1_4_6
icsd_089610,_1_4_6|hexagonal|icsd_089610,_1_4_6
icsd_402497,_1_4_6|hexagonal|icsd_402497,_1_4_6
icsd_062518,_1_4_6|monoclinic|icsd_062518,_1_4_6
icsd_089612,_1_4_6|hexagonal|icsd_089612,_1_4_6
icsd_002340,_1_4_6|hexagonal|icsd_002340,_1_4_6
icsd_411363,_1_4_6|monoclinic|icsd_411363,_1_4_6
icsd_401589,_1_4_6|triclinic|icsd_401589,_1_4_6
icsd_405193,_1_4_6|trigonal|icsd_405193,_1_4_6
icsd_402661,_1_4_6|monoclinic|icsd_402661,_1_4_6
icsd_165635,_1_4_6|triclinic|icsd_165635,_1_4_6
icsd_062369,_1_5_7|hexagonal|icsd_062369,_1_5_7
icsd_030978,_1_5_7|monoclinic|icsd_030978,_1_5_7
icsd_031877,_1_5_7|monoclinic|icsd_031877,_1_5_7
icsd_067372,_1_1_5|orthorhombic|icsd_067372,_1_1_5
icsd_044928,_1_1_5|tetragonal|icsd_044928,_1_1_5
icsd_078012,_1_1_5|orthorhombic|icsd_078012,_1_1_5
icsd_068455,_1_1_5|orthorhombic|icsd_068455,_1_1_5
icsd_072771,_1_1_5|triclinic|icsd_072771,_1_1_5
icsd_646285,_1_1_5|hexagonal|icsd_646285,_1_1_5
icsd_200316,_1_1_5|orthorhombic|icsd_200316,_1_1_5
icsd_016155,_1_1_5|orthorhombic|icsd_016155,_1_1_5
icsd_183603,_1_1_5|trigonal|icsd_183603,_1_1_5
icsd_160677,_1_1_5|orthorhombic|icsd_160677,_1_1_5
icsd_023540,_1_1_5|tetragonal|icsd_023540,_1_1_5
icsd_073316,_1_1_5|orthorhombic|icsd_073316,_1_1_5
icsd_073812,_1_1_5|orthorhombic|icsd_073812,_1_1_5
icsd_156312,_1_1_5|monoclinic|icsd_156312,_1_1_5
icsd_418674,_1_1_5|orthorhombic|icsd_418674,_1_1_5
icsd_647931,_1_1_5|tetragonal|icsd_647931,_1_1_5
icsd_027315,_1_1_5|tetragonal|icsd_027315,_1_1_5
icsd_084000,_1_1_5|orthorhombic|icsd_084000,_1_1_5
icsd_418675,_1_1_5|orthorhombic|icsd_418675,_1_1_5
icsd_065221,_1_1_5|orthorhombic|icsd_065221,_1_1_5
icsd_087281,_1_1_5|tetragonal|icsd_087281,_1_1_5
icsd_202879,_1_1_5|orthorhombic|icsd_202879,_1_1_5
icsd_069563,_1_1_5|monoclinic|icsd_069563,_1_1_5
icsd_081348,_1_1_5|orthorhombic|icsd_081348,_1_1_5
icsd_036650,_1_1_5|orthorhombic|icsd_036650,_1_1_5
icsd_027053,_1_1_5|orthorhombic|icsd_027053,_1_1_5
icsd_039532,_1_1_5|monoclinic|icsd_039532,_1_1_5
icsd_080627,_1_1_5|monoclinic|icsd_080627,_1_1_5
icsd_183604,_1_1_5|monoclinic|icsd_183604,_1_1_5
icsd_083584,_1_1_5|triclinic|icsd_083584,_1_1_5
icsd_051148,_1_1_5|tetragonal|icsd_051148,_1_1_5
icsd_080565,_1_1_5|monoclinic|icsd_080565,_1_1_5
icsd_156311,_1_1_5|monoclinic|icsd_156311,_1_1_5
icsd_023505,_1_1_5|orthorhombic|icsd_023505,_1_1_5
icsd_649564,_1_1_5|tetragonal|icsd_649564,_1_1_5
icsd_171399,_1_1_5|monoclinic|icsd_171399,_1_1_5
icsd_156315,_1_1_5|orthorhombic|icsd_156315,_1_1_5
icsd_087760,_1_1_5|orthorhombic|icsd_087760,_1_1_5
icsd_200252,_1_1_5|orthorhombic|icsd_200252,_1_1_5
icsd_062544,_1_1_5|triclinic|icsd_062544,_1_1_5
icsd_084289,_1_1_5|triclinic|icsd_084289,_1_1_5
icsd_049529,_1_1_5|monoclinic|icsd_049529,_1_1_5
icsd_082460,_1_1_5|orthorhombic|icsd_082460,_1_1_5
icsd_001623,_1_1_5|monoclinic|icsd_001623,_1_1_5
icsd_648402,_1_1_5|tetragonal|icsd_648402,_1_1_5
icsd_068103,_1_1_5|orthorhombic|icsd_068103,_1_1_5
icsd_647972,_1_1_5|tetragonal|icsd_647972,_1_1_5
icsd_036649,_1_1_5|orthorhombic|icsd_036649,_1_1_5
icsd_407832,_1_1_5|monoclinic|icsd_407832,_1_1_5
icsd_068454,_1_1_5|orthorhombic|icsd_068454,_1_1_5
icsd_095846,_1_1_5|orthorhombic|icsd_095846,_1_1_5
icsd_080563,_1_1_5|orthorhombic|icsd_080563,_1_1_5
icsd_201743,_1_1_5|monoclinic|icsd_201743,_1_1_5
icsd_073314,_1_1_5|orthorhombic|icsd_073314,_1_1_5
icsd_203048,_1_1_5|orthorhombic|icsd_203048,_1_1_5
icsd_009912,_1_1_5|orthorhombic|icsd_009912,_1_1_5
icsd_090619,_1_1_5|orthorhombic|icsd_090619,_1_1_5
icsd_035044,_1_1_5|monoclinic|icsd_035044,_1_1_5
icsd_108983,_1_1_5|tetragonal|icsd_108983,_1_1_5
icsd_023174,_1_1_5|monoclinic|icsd_023174,_1_1_5
icsd_064674,_1_1_5|monoclinic|icsd_064674,_1_1_5
icsd_080646,_1_1_5|tetragonal|icsd_080646,_1_1_5
icsd_030009,_1_1_5|cubic|icsd_030009,_1_1_5
icsd_261430,_1_1_5|orthorhombic|icsd_261430,_1_1_5
icsd_240697,_1_1_5|orthorhombic|icsd_240697,_1_1_5
icsd_095193,_2_3_8|trigonal|icsd_095193,_2_3_8
icsd_009849,_2_3_8|monoclinic|icsd_009849,_2_3_8
icsd_412273,_2_3_8|monoclinic|icsd_412273,_2_3_8
icsd_404438,_2_3_8|trigonal|icsd_404438,_2_3_8
icsd_401026,_2_3_8|trigonal|icsd_401026,_2_3_8
icsd_002645,_2_3_8|orthorhombic|icsd_002645,_2_3_8
icsd_027554,_2_3_8|monoclinic|icsd_027554,_2_3_8
icsd_184780,_2_3_8|trigonal|icsd_184780,_2_3_8
icsd_044622,_2_3_8|hexagonal|icsd_044622,_2_3_8
icsd_029359,_2_3_8|monoclinic|icsd_029359,_2_3_8
icsd_410786,_2_3_8|trigonal|icsd_410786,_2_3_8
icsd_401027,_2_3_8|trigonal|icsd_401027,_2_3_8
icsd_001846,_2_3_8|trigonal|icsd_001846,_2_3_8
icsd_417422,_2_3_8|trigonal|icsd_417422,_2_3_8
icsd_049523,_2_3_8|orthorhombic|icsd_049523,_2_3_8
icsd_065412,_2_3_8|trigonal|icsd_065412,_2_3_8
icsd_165117,_2_3_8|trigonal|icsd_165117,_2_3_8
icsd_027289,_2_3_8|orthorhombic|icsd_027289,_2_3_8
icsd_021085,_2_3_8|orthorhombic|icsd_021085,_2_3_8
icsd_067580,_2_3_8|monoclinic|icsd_067580,_2_3_8
icsd_159409,_2_3_8|trigonal|icsd_159409,_2_3_8
icsd_009457,_2_3_8|trigonal|icsd_009457,_2_3_8
icsd_248082,_2_3_8|hexagonal|icsd_248082,_2_3_8
icsd_036174,_2_3_8|hexagonal|icsd_036174,_2_3_8
icsd_002646,_2_3_8|orthorhombic|icsd_002646,_2_3_8
icsd_027184,_2_3_8|triclinic|icsd_027184,_2_3_8
icsd_418460,_2_3_8|trigonal|icsd_418460,_2_3_8
icsd_188081,_2_3_8|trigonal|icsd_188081,_2_3_8
icsd_085055,_2_3_8|trigonal|icsd_085055,_2_3_8
icsd_245500,_2_3_8|tetragonal|icsd_245500,_2_3_8
icsd_093443,_2_3_8|monoclinic|icsd_093443,_2_3_8
icsd_035361,_2_3_8|trigonal|icsd_035361,_2_3_8
icsd_054011,_2_3_8|orthorhombic|icsd_054011,_2_3_8
icsd_050705,_2_3_8|monoclinic|icsd_050705,_2_3_8
icsd_095784,_2_3_8|tetragonal|icsd_095784,_2_3_8
icsd_010144,_2_3_8|hexagonal|icsd_010144,_2_3_8
icsd_055420,_2_3_8|monoclinic|icsd_055420,_2_3_8
icsd_027288,_2_3_8|orthorhombic|icsd_027288,_2_3_8
icsd_016957,_2_3_8|monoclinic|icsd_016957,_2_3_8
icsd_027286,_2_3_8|orthorhombic|icsd_027286,_2_3_8
icsd_027310,_2_3_8|monoclinic|icsd_027310,_2_3_8
icsd_420295,_2_3_8|trigonal|icsd_420295,_2_3_8
icsd_034303,_2_3_8|monoclinic|icsd_034303,_2_3_8
icsd_422975,_2_3_8|orthorhombic|icsd_422975,_2_3_8
icsd_280045,_2_3_8|trigonal|icsd_280045,_2_3_8
icsd_061069,_2_3_8|hexagonal|icsd_061069,_2_3_8
icsd_069799,_2_3_8|monoclinic|icsd_069799,_2_3_8
icsd_010143,_2_3_8|hexagonal|icsd_010143,_2_3_8
icsd_404229,_2_3_8|monoclinic|icsd_404229,_2_3_8
icsd_200414,_2_3_8|monoclinic|icsd_200414,_2_3_8
icsd_004182,_2_3_8|hexagonal|icsd_004182,_2_3_8
icsd_001925,_2_3_8|tetragonal|icsd_001925,_2_3_8
icsd_027216,_2_3_8|hexagonal|icsd_027216,_2_3_8
icsd_000971,_2_3_8|monoclinic|icsd_000971,_2_3_8
icsd_054155,_2_3_8|triclinic|icsd_054155,_2_3_8
icsd_424305,_2_3_8|monoclinic|icsd_424305,_2_3_8
icsd_031005,_2_3_8|monoclinic|icsd_031005,_2_3_8
icsd_066147,_2_3_8|monoclinic|icsd_066147,_2_3_8
icsd_001979,_2_3_8|orthorhombic|icsd_001979,_2_3_8
icsd_167701,_2_3_8|trigonal|icsd_167701,_2_3_8
icsd_014321,_2_3_8|hexagonal|icsd_014321,_2_3_8
icsd_027651,_2_3_8|trigonal|icsd_027651,_2_3_8
icsd_069798,_2_3_8|trigonal|icsd_069798,_2_3_8
icsd_082362,_2_3_8|hexagonal|icsd_082362,_2_3_8
icsd_023776,_2_3_8|orthorhombic|icsd_023776,_2_3_8
icsd_240016,_3_4_8|monoclinic|icsd_240016,_3_4_8
icsd_055299,_3_4_8|orthorhombic|icsd_055299,_3_4_8
icsd_152945,_3_4_8|hexagonal|icsd_152945,_3_4_8
icsd_041261,_3_4_8|trigonal|icsd_041261,_3_4_8
icsd_412563,_3_4_8|orthorhombic|icsd_412563,_3_4_8
icsd_100053,_3_4_8|trigonal|icsd_100053,_3_4_8
icsd_655007,_3_4_8|trigonal|icsd_655007,_3_4_8
icsd_417716,_3_4_8|hexagonal|icsd_417716,_3_4_8
icsd_042031,_3_4_8|monoclinic|icsd_042031,_3_4_8
icsd_108770,_3_4_8|cubic|icsd_108770,_3_4_8
icsd_422454,_3_4_8|hexagonal|icsd_422454,_3_4_8
icsd_173372,_3_4_8|tetragonal|icsd_173372,_3_4_8
icsd_181251,_3_4_8|cubic|icsd_181251,_3_4_8
icsd_074934,_1_1_4_5|orthorhombic|icsd_074934,_1_1_4_5
icsd_036661,_1_1_4_5|orthorhombic|icsd_036661,_1_1_4_5
icsd_171166,_1_1_4_5|monoclinic|icsd_171166,_1_1_4_5
icsd_420343,_1_1_4_5|tetragonal|icsd_420343,_1_1_4_5
icsd_420342,_1_1_4_5|tetragonal|icsd_420342,_1_1_4_5
icsd_421481,_1_1_5_6|cubic|icsd_421481,_1_1_5_6
icsd_421241,_1_1_5_6|trigonal|icsd_421241,_1_1_5_6
icsd_421083,_1_1_5_6|monoclinic|icsd_421083,_1_1_5_6
icsd_089450,_1_1_5_6|monoclinic|icsd_089450,_1_1_5_6
icsd_421479,_1_1_5_6|cubic|icsd_421479,_1_1_5_6
icsd_413436,_1_1_4|trigonal|icsd_413436,_1_1_4
icsd_061337,_1_1_4|monoclinic|icsd_061337,_1_1_4
icsd_426292,_1_1_4|orthorhombic|icsd_426292,_1_1_4
icsd_067533,_1_1_4|triclinic|icsd_067533,_1_1_4
icsd_095971,_1_1_4|tetragonal|icsd_095971,_1_1_4
icsd_043300,_1_1_4|cubic|icsd_043300,_1_1_4
icsd_023691,_1_1_4|tetragonal|icsd_023691,_1_1_4
icsd_016377,_1_1_4|monoclinic|icsd_016377,_1_1_4
